YEAR,ELECTYPE,LOCALITY,COUNTY,STATEFP,PRECINCT,PRECINCT_NAME,OFFICENAME,CANDIDATE,PARTY,VOTES
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 5,Jim Cooper,Democrat,67
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 5,Gerard Donovan,Republican,60
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 5,Jon Jackson,Independent,3
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 5,John P. Miglietta,Green,2
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 5,Kelly A. Truman,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 5,Wilson Hubbell,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 7,Randy G. Morris,Democrat,409
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States House of Representatives District 7,Marsha Blackburn,Republican,977
2008,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Senate District 22,Tim Barnes,Democrat,699
2008,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee Senate District 22,Rosalind Kurita,Write-In,639
2008,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee House of Representatives District 78,David W. Davidson,Democrat,573
2008,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham,Tennessee House of Representatives District 78,Phillip Johnson,Republican,996
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States President,Barack Obama,Democrat,13
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States President,John McCain,Republican,32
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States President,Chuck Baldwin,Constitution,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States President,Bob Barr,Libertarian,1
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States President,Charles Jay,Boston Tea,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States President,Cynthia McKinney,Green,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States President,Brian Moore,Socialist,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States President,Ralph Nader,Independent,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States Senate,Robert D. Tuke,Democrat,6
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States Senate,Lamar Alexander,Republican,29
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States Senate,Edward L. Buck,Independent,1
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States Senate,Christopher G. Fenner,Independent,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States Senate,David Gatchell,Independent,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States Senate,Ed Lawhorn,Independent,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States Senate,Daniel Towers Lewis,Libertarian,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States Senate,Chris Lugo,Green,1
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States Senate,Casey Gouge,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States House of Representatives District 7,Randy G. Morris,Democrat,12
2008,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States House of Representatives District 7,Marsha Blackburn,Republican,26
2008,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Senate District 22,Tim Barnes,Democrat,21
2008,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Senate District 22,Rosalind Kurita,Write-In,14
2008,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee House of Representatives District 78,David W. Davidson,Democrat,10
2008,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee House of Representatives District 78,Phillip Johnson,Republican,27
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States President,Barack Obama,Democrat,289
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States President,John McCain,Republican,668
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States President,Chuck Baldwin,Constitution,5
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States President,Bob Barr,Libertarian,2
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States President,Charles Jay,Boston Tea,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States President,Cynthia McKinney,Green,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States President,Brian Moore,Socialist,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States President,Ralph Nader,Independent,8
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Robert D. Tuke,Democrat,194
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Lamar Alexander,Republican,693
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Edward L. Buck,Independent,12
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Christopher G. Fenner,Independent,6
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,David Gatchell,Independent,4
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Ed Lawhorn,Independent,3
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Daniel Towers Lewis,Libertarian,1
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Chris Lugo,Green,4
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States Senate,Casey Gouge,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Jim Cooper,Democrat,487
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Gerard Donovan,Republican,412
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Jon Jackson,Independent,15
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,John P. Miglietta,Green,3
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Kelly A. Truman,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Wilson Hubbell,Write-In,0
2008,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Senate District 22,Tim Barnes,Democrat,370
2008,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Senate District 22,Rosalind Kurita,Write-In,420
2008,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee House of Representatives District 78,David W. Davidson,Democrat,317
2008,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee House of Representatives District 78,Phillip Johnson,Republican,626
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States President,Barack Obama,Democrat,268
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States President,John McCain,Republican,458
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States President,Chuck Baldwin,Constitution,1
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States President,Bob Barr,Libertarian,3
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States President,Charles Jay,Boston Tea,1
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States President,Cynthia McKinney,Green,2
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States President,Brian Moore,Socialist,1
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States President,Ralph Nader,Independent,9
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Robert D. Tuke,Democrat,207
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Lamar Alexander,Republican,449
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Edward L. Buck,Independent,15
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Christopher G. Fenner,Independent,4
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,David Gatchell,Independent,3
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Ed Lawhorn,Independent,1
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Daniel Towers Lewis,Libertarian,4
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Chris Lugo,Green,4
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States Senate,Casey Gouge,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States House of Representatives District 7,Randy G. Morris,Democrat,238
2008,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States House of Representatives District 7,Marsha Blackburn,Republican,438
2008,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Senate District 22,Tim Barnes,Democrat,338
2008,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Senate District 22,Rosalind Kurita,Write-In,262
2008,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee House of Representatives District 78,David W. Davidson,Democrat,322
2008,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee House of Representatives District 78,Phillip Johnson,Republican,396
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States President,Barack Obama,Democrat,757
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States President,John McCain,Republican,1231
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States President,Chuck Baldwin,Constitution,8
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States President,Bob Barr,Libertarian,9
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States President,Charles Jay,Boston Tea,0
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States President,Cynthia McKinney,Green,3
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States President,Brian Moore,Socialist,0
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States President,Ralph Nader,Independent,10
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Robert D. Tuke,Democrat,564
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Lamar Alexander,Republican,1300
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Edward L. Buck,Independent,29
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Christopher G. Fenner,Independent,5
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,David Gatchell,Independent,5
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Ed Lawhorn,Independent,4
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Daniel Towers Lewis,Libertarian,4
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Chris Lugo,Green,10
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States Senate,Casey Gouge,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,Jim Cooper,Democrat,1001
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,Gerard Donovan,Republican,816
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,Jon Jackson,Independent,37
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,John P. Miglietta,Green,15
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,Kelly A. Truman,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,Wilson Hubbell,Write-In,0
2008,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Senate District 22,Tim Barnes,Democrat,907
2008,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Senate District 22,Rosalind Kurita,Write-In,672
2008,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee House of Representatives District 78,David W. Davidson,Democrat,688
2008,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee House of Representatives District 78,Phillip Johnson,Republican,1234
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States President,Barack Obama,Democrat,1229
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States President,John McCain,Republican,1932
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States President,Chuck Baldwin,Constitution,4
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States President,Bob Barr,Libertarian,10
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States President,Charles Jay,Boston Tea,1
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States President,Cynthia McKinney,Green,1
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States President,Brian Moore,Socialist,1
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States President,Ralph Nader,Independent,14
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States Senate,Robert D. Tuke,Democrat,885
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States Senate,Lamar Alexander,Republican,2057
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States Senate,Edward L. Buck,Independent,39
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States Senate,Christopher G. Fenner,Independent,13
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States Senate,David Gatchell,Independent,9
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States Senate,Ed Lawhorn,Independent,7
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States Senate,Daniel Towers Lewis,Libertarian,7
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States Senate,Chris Lugo,Green,7
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States Senate,Casey Gouge,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,Jim Cooper,Democrat,128
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,Gerard Donovan,Republican,106
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,Jon Jackson,Independent,6
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,John P. Miglietta,Green,2
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,Kelly A. Truman,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,Wilson Hubbell,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 7,Randy G. Morris,Democrat,914
2008,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 7,Marsha Blackburn,Republican,1862
2008,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Senate District 22,Tim Barnes,Democrat,1354
2008,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Senate District 22,Rosalind Kurita,Write-In,1571
2008,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee House of Representatives District 78,David W. Davidson,Democrat,1014
2008,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee House of Representatives District 78,Phillip Johnson,Republican,1991
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Donald J. Trump,Republican,1871
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Brian Carroll,American Solidarity,0
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Joseph R. Biden,Democrat,968
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Tom Hoefling,Independent,0
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Don Blankenship,Constitution,10
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Jade Simmons,Independent,0
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,(Rocky) Roque De La Fuente,Reform,0
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Kasey Wells,Independent,0
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Howie Hawkins,Green,4
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Jo Jorgensen,Libertarian,31
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Alyson Kennedy,Socialist Workers,1
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Gloria La Riva,Socialism/Peace & Freedom,0
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Kanye West,Indepedent:Kanye_West,3
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,R19 Boddie,Independent,0
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Bill Hagerty,Republican,1795
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Eric William Stansberry,Independent,3
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Marquita Bradshaw,Democrat,872
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,John A. Gentry,Independent,1
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Yomi (Fapas) Faparusi Sr.,Independent,17
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Al Green,Independent,0
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Jeffrey Alan Grunau,Independent,3
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Ronnie Henley,Independent,11
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,G. Dean Hill,Independent,10
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Steven J. Hooper,Independent,14
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Aaron James,Independent,6
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Elizabeth McLeod,Independent,34
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Kacey Morgan,Independent,9
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,Jim Cooper,Democrat,1562
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,Natisha Brooks,Independent,0
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,John P. Miglietta,Independent,0
2020,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,Trevor Killian Murphy,Independent,0
2020,PRIMARY,STATE,Cheatham,47,1-1,County Library,Tennessee House of Representatives District 78,Mary Littleton,Republican,1822
2020,PRIMARY,STATE,Cheatham,47,1-1,County Library,Tennessee House of Representatives District 78,Holly Spann,Democrat,956
2020,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Donald J. Trump,Republican,2528
2020,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Brian Carroll,American Solidarity,0
2020,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Joseph R. Biden,Democrat,668
2020,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Tom Hoefling,Independent,0
2020,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Don Blankenship,Constitution,5
2020,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Jade Simmons,Independent,0
2020,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,(Rocky) Roque De La Fuente,Reform,2
2020,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Kasey Wells,Independent,0
2020,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Howie Hawkins,Green,9
